Branch 1 | psi: 1.2400 | logL: -179.8985 | obj: 178.0026 | constraint_violation: 2.3847e-09
Branch 27 | psi: 1.5000 | logL: -175.9864 | obj: 175.0425 | constraint_violation: 5.3821e-06
Branch 28 | psi: 1.5100 | logL: -176.0071 | obj: 175.1147 | constraint_violation: 4.5989e-07
Branch 29 | psi: 1.5200 | logL: -175.8711 | obj: 175.2016 | constraint_violation: 9.3945e-07
Branch 30 | psi: 1.5300 | logL: -176.0195 | obj: 175.2958 | constraint_violation: 5.2062e-07
Branch 31 | psi: 1.5400 | logL: -175.8016 | obj: 175.4124 | constraint_violation: 7.0191e-07
Branch 32 | psi: 1.5500 | logL: -175.9213 | obj: 175.5466 | constraint_violation: 5.5900e-07
Branch 33 | psi: 1.5600 | logL: -175.8751 | obj: 175.6993 | constraint_violation: 7.6650e-06
Branch 34 | psi: 1.5700 | logL: -176.0979 | obj: 175.8650 | constraint_violation: 1.2406e-06
Branch 35 | psi: 1.5800 | logL: -176.3185 | obj: 176.0506 | constraint_violation: 1.0720e-06
Branch 36 | psi: 1.5900 | logL: -176.4528 | obj: 176.2570 | constraint_violation: 1.4475e-06
Branch 37 | psi: 1.6000 | logL: -176.7025 | obj: 176.4781 | constraint_violation: 1.4221e-07
Branch 38 | psi: 1.6100 | logL: -177.0410 | obj: 176.7267 | constraint_violation: 1.4284e-06
Branch 39 | psi: 1.6200 | logL: -177.3142 | obj: 176.9908 | constraint_violation: 1.0445e-06
Branch 40 | psi: 1.6300 | logL: -177.4546 | obj: 177.2793 | constraint_violation: 5.5247e-08
Branch 41 | psi: 1.6400 | logL: -177.7075 | obj: 177.5899 | constraint_violation: 2.9980e-10
Branch 42 | psi: 1.6500 | logL: -178.0575 | obj: 177.9298 | constraint_violation: 1.5273e-09
Branch 43 | psi: 1.6600 | logL: -178.5469 | obj: 178.2985 | constraint_violation: 6.5450e-08
Branch 44 | psi: 1.6700 | logL: -178.7816 | obj: 178.6990 | constraint_violation: 3.0266e-09
Branch 45 | psi: 1.6800 | logL: -179.3880 | obj: 179.1358 | constraint_violation: 1.7298e-09
Branch 46 | psi: 1.6900 | logL: -179.8929 | obj: 179.6131 | constraint_violation: 5.2955e-10
Branch 47 | psi: 1.7000 | logL: -180.4447 | obj: 180.1373 | constraint_violation: 5.1821e-10
Branch 48 | psi: 1.7100 | logL: -180.6922 | obj: 180.7160 | constraint_violation: 4.3699e-10
Branch 49 | psi: 1.7200 | logL: -181.3421 | obj: 181.3589 | constraint_violation: 6.0836e-10
Branch 50 | psi: 1.7300 | logL: -181.9729 | obj: 182.0814 | constraint_violation: 1.8630e-10
Branch 51 | psi: 1.7400 | logL: -182.6414 | obj: 182.9048 | constraint_violation: 1.4165e-09
Branch 52 | psi: 1.7500 | logL: -183.4350 | obj: 183.8586 | constraint_violation: 5.8376e-10
Branch 53 | psi: 1.7600 | logL: -184.5824 | obj: 184.9985 | constraint_violation: 4.5767e-09
