Branch 1 | psi: 1.2400 | logL: -180.0239 | obj: 169.8073 | constraint_violation: 7.8000e-09
Branch 20 | psi: 1.4300 | logL: -177.0876 | obj: 166.7210 | constraint_violation: 4.6835e-10
Branch 21 | psi: 1.4400 | logL: -177.0244 | obj: 166.6809 | constraint_violation: 4.1139e-10
Branch 22 | psi: 1.4500 | logL: -176.9513 | obj: 166.6564 | constraint_violation: 1.7358e-09
Branch 23 | psi: 1.4600 | logL: -176.9788 | obj: 166.6454 | constraint_violation: 3.4224e-10
Branch 24 | psi: 1.4700 | logL: -176.9891 | obj: 166.6510 | constraint_violation: 1.6386e-09
Branch 25 | psi: 1.4800 | logL: -176.9362 | obj: 166.6718 | constraint_violation: 6.9813e-11
Branch 26 | psi: 1.4900 | logL: -176.9967 | obj: 166.7096 | constraint_violation: 2.0471e-09
Branch 27 | psi: 1.5000 | logL: -177.0298 | obj: 166.7654 | constraint_violation: 2.6000e-09
Branch 28 | psi: 1.5100 | logL: -177.0376 | obj: 166.8334 | constraint_violation: 2.6470e-09
Branch 29 | psi: 1.5200 | logL: -177.0775 | obj: 166.9203 | constraint_violation: 1.0266e-06
Branch 30 | psi: 1.5300 | logL: -177.2071 | obj: 167.0250 | constraint_violation: 4.1336e-06
Branch 31 | psi: 1.5400 | logL: -177.2976 | obj: 167.1487 | constraint_violation: 1.1393e-06
Branch 32 | psi: 1.5500 | logL: -177.3256 | obj: 167.2840 | constraint_violation: 3.8676e-07
Branch 33 | psi: 1.5600 | logL: -177.4381 | obj: 167.4380 | constraint_violation: 8.1223e-09
Branch 34 | psi: 1.5700 | logL: -177.5801 | obj: 167.6119 | constraint_violation: 4.3836e-08
Branch 35 | psi: 1.5800 | logL: -177.7480 | obj: 167.8107 | constraint_violation: 1.1331e-06
Branch 36 | psi: 1.5900 | logL: -177.7049 | obj: 168.0084 | constraint_violation: 4.6178e-07
Branch 37 | psi: 1.6000 | logL: -178.1142 | obj: 168.2454 | constraint_violation: 5.3512e-07
Branch 38 | psi: 1.6100 | logL: -178.1021 | obj: 168.4876 | constraint_violation: 1.2026e-06
Branch 39 | psi: 1.6200 | logL: -178.4818 | obj: 168.7647 | constraint_violation: 8.7818e-08
Branch 40 | psi: 1.6300 | logL: -178.7431 | obj: 169.0598 | constraint_violation: 7.7346e-07
Branch 41 | psi: 1.6400 | logL: -178.9286 | obj: 169.3733 | constraint_violation: 6.6159e-07
Branch 42 | psi: 1.6500 | logL: -179.3271 | obj: 169.7293 | constraint_violation: 5.4375e-08
Branch 43 | psi: 1.6600 | logL: -179.6243 | obj: 170.1040 | constraint_violation: 2.0004e-07
Branch 44 | psi: 1.6700 | logL: -180.0070 | obj: 170.5107 | constraint_violation: 1.5944e-08
Branch 45 | psi: 1.6800 | logL: -180.4279 | obj: 170.9566 | constraint_violation: 1.3539e-07
Branch 46 | psi: 1.6900 | logL: -180.5390 | obj: 171.4039 | constraint_violation: 4.0550e-08
Branch 47 | psi: 1.7000 | logL: -181.0415 | obj: 171.9302 | constraint_violation: 4.3618e-09
Branch 48 | psi: 1.7100 | logL: -181.5668 | obj: 172.5100 | constraint_violation: 1.1431e-09
Branch 49 | psi: 1.7200 | logL: -182.1669 | obj: 173.1540 | constraint_violation: 5.3206e-10
Branch 50 | psi: 1.7300 | logL: -182.8577 | obj: 173.8771 | constraint_violation: 1.3137e-09
Branch 51 | psi: 1.7400 | logL: -183.6441 | obj: 174.6995 | constraint_violation: 3.6206e-09
Branch 52 | psi: 1.7500 | logL: -184.5367 | obj: 175.6528 | constraint_violation: 1.7284e-09
Branch 53 | psi: 1.7600 | logL: -185.7116 | obj: 176.7921 | constraint_violation: 1.0274e-09
