Branch 1 | psi: 1.2400 | logL: -180.0693 | obj: 169.8038 | constraint_violation: 2.7338e-09
Branch 30 | psi: 1.5300 | logL: -177.1901 | obj: 167.0255 | constraint_violation: 3.3982e-06
Branch 31 | psi: 1.5400 | logL: -177.2681 | obj: 167.1451 | constraint_violation: 3.8629e-06
Branch 32 | psi: 1.5500 | logL: -177.3607 | obj: 167.2836 | constraint_violation: 2.8447e-07
Branch 33 | psi: 1.5600 | logL: -177.4795 | obj: 167.4478 | constraint_violation: 5.7520e-06
Branch 34 | psi: 1.5700 | logL: -177.4637 | obj: 167.6207 | constraint_violation: 3.0379e-07
Branch 35 | psi: 1.5800 | logL: -177.7694 | obj: 167.8100 | constraint_violation: 4.2041e-07
Branch 36 | psi: 1.5900 | logL: -177.8166 | obj: 168.0115 | constraint_violation: 2.1198e-07
Branch 37 | psi: 1.6000 | logL: -178.1018 | obj: 168.2468 | constraint_violation: 7.3118e-08
Branch 38 | psi: 1.6100 | logL: -178.1070 | obj: 168.4886 | constraint_violation: 1.3236e-06
Branch 39 | psi: 1.6200 | logL: -178.5500 | obj: 168.7681 | constraint_violation: 3.9823e-08
Branch 40 | psi: 1.6300 | logL: -178.7250 | obj: 169.0596 | constraint_violation: 5.0576e-07
Branch 41 | psi: 1.6400 | logL: -178.7098 | obj: 169.3652 | constraint_violation: 4.6426e-07
Branch 42 | psi: 1.6500 | logL: -179.3078 | obj: 169.7275 | constraint_violation: 7.6609e-08
Branch 43 | psi: 1.6600 | logL: -179.6208 | obj: 170.1026 | constraint_violation: 4.1143e-07
Branch 44 | psi: 1.6700 | logL: -179.9796 | obj: 170.5068 | constraint_violation: 7.4335e-08
Branch 45 | psi: 1.6800 | logL: -180.4243 | obj: 170.9531 | constraint_violation: 1.1971e-07
Branch 46 | psi: 1.6900 | logL: -180.5286 | obj: 171.4042 | constraint_violation: 4.0485e-08
Branch 47 | psi: 1.7000 | logL: -181.0463 | obj: 171.9303 | constraint_violation: 4.2980e-09
Branch 48 | psi: 1.7100 | logL: -181.5681 | obj: 172.5102 | constraint_violation: 1.1428e-09
Branch 49 | psi: 1.7200 | logL: -182.1674 | obj: 173.1543 | constraint_violation: 5.3907e-10
Branch 50 | psi: 1.7300 | logL: -182.8557 | obj: 173.8772 | constraint_violation: 1.3153e-09
Branch 51 | psi: 1.7400 | logL: -183.6367 | obj: 174.6993 | constraint_violation: 3.6821e-09
Branch 52 | psi: 1.7500 | logL: -184.5486 | obj: 175.6528 | constraint_violation: 9.5168e-09
Branch 53 | psi: 1.7600 | logL: -185.7131 | obj: 176.7921 | constraint_violation: 3.2112e-10
