Branch 1 | psi: 1.2400 | logL: -179.0062 | obj: 156.0948 | constraint_violation: 2.6382e-09
Branch 20 | psi: 1.4300 | logL: -175.7981 | obj: 152.1978 | constraint_violation: 6.9196e-07
Branch 21 | psi: 1.4400 | logL: -176.1197 | obj: 152.1483 | constraint_violation: 5.1163e-07
Branch 22 | psi: 1.4500 | logL: -175.7070 | obj: 152.1192 | constraint_violation: 3.7293e-08
Branch 23 | psi: 1.4600 | logL: -175.8733 | obj: 152.1022 | constraint_violation: 4.0189e-07
Branch 24 | psi: 1.4700 | logL: -175.4215 | obj: 152.1116 | constraint_violation: 4.4772e-06
Branch 25 | psi: 1.4800 | logL: -175.6866 | obj: 152.1386 | constraint_violation: 4.2436e-06
Branch 26 | psi: 1.4900 | logL: -175.4841 | obj: 152.1773 | constraint_violation: 9.1944e-07
Branch 27 | psi: 1.5000 | logL: -175.5030 | obj: 152.2400 | constraint_violation: 1.0651e-06
Branch 28 | psi: 1.5100 | logL: -175.4118 | obj: 152.3207 | constraint_violation: 2.3090e-06
Branch 29 | psi: 1.5200 | logL: -175.2834 | obj: 152.4193 | constraint_violation: 1.6117e-07
Branch 30 | psi: 1.5300 | logL: -175.3378 | obj: 152.5371 | constraint_violation: 5.0159e-07
Branch 31 | psi: 1.5400 | logL: -175.2890 | obj: 152.6724 | constraint_violation: 4.7929e-06
Branch 32 | psi: 1.5500 | logL: -175.2875 | obj: 152.8236 | constraint_violation: 3.2270e-07
Branch 33 | psi: 1.5600 | logL: -175.9445 | obj: 152.9944 | constraint_violation: 1.0244e-06
Branch 34 | psi: 1.5700 | logL: -175.3038 | obj: 153.1833 | constraint_violation: 9.9463e-07
Branch 35 | psi: 1.5800 | logL: -175.2329 | obj: 153.3802 | constraint_violation: 1.7587e-07
Branch 36 | psi: 1.5900 | logL: -175.3870 | obj: 153.6076 | constraint_violation: 1.9587e-06
Branch 37 | psi: 1.6000 | logL: -175.4090 | obj: 153.8629 | constraint_violation: 6.8554e-07
Branch 38 | psi: 1.6100 | logL: -175.9339 | obj: 154.0998 | constraint_violation: 7.1843e-07
Branch 39 | psi: 1.6200 | logL: -175.9030 | obj: 154.3819 | constraint_violation: 8.5636e-08
Branch 40 | psi: 1.6300 | logL: -176.3351 | obj: 154.6910 | constraint_violation: 3.6592e-07
Branch 41 | psi: 1.6400 | logL: -176.6828 | obj: 155.0073 | constraint_violation: 3.8784e-07
Branch 42 | psi: 1.6500 | logL: -177.1509 | obj: 155.3583 | constraint_violation: 9.9665e-07
Branch 43 | psi: 1.6600 | logL: -177.6071 | obj: 155.7385 | constraint_violation: 6.5775e-07
Branch 44 | psi: 1.6700 | logL: -177.7579 | obj: 156.1571 | constraint_violation: 1.2605e-08
Branch 45 | psi: 1.6800 | logL: -178.4142 | obj: 156.6075 | constraint_violation: 1.9893e-08
Branch 46 | psi: 1.6900 | logL: -178.7728 | obj: 157.0868 | constraint_violation: 6.5986e-07
Branch 47 | psi: 1.7000 | logL: -179.3754 | obj: 157.6071 | constraint_violation: 1.1852e-08
Branch 48 | psi: 1.7100 | logL: -179.9651 | obj: 158.1898 | constraint_violation: 1.2758e-08
Branch 49 | psi: 1.7200 | logL: -180.5271 | obj: 158.8353 | constraint_violation: 6.1204e-10
Branch 50 | psi: 1.7300 | logL: -181.1312 | obj: 159.5583 | constraint_violation: 2.0405e-10
Branch 51 | psi: 1.7400 | logL: -181.8362 | obj: 160.3790 | constraint_violation: 2.8946e-10
Branch 52 | psi: 1.7500 | logL: -182.5889 | obj: 161.3279 | constraint_violation: 5.9034e-10
Branch 53 | psi: 1.7600 | logL: -183.7863 | obj: 162.4547 | constraint_violation: 2.2597e-10
