Branch 1 | psi: 1.2400 | logL: -180.0934 | obj: 169.8096 | constraint_violation: 6.6528e-09
Branch 41 | psi: 1.6400 | logL: -178.9845 | obj: 169.3781 | constraint_violation: 1.9508e-07
Branch 42 | psi: 1.6500 | logL: -179.3106 | obj: 169.7268 | constraint_violation: 1.8848e-07
Branch 43 | psi: 1.6600 | logL: -179.6739 | obj: 170.1067 | constraint_violation: 1.4945e-07
Branch 44 | psi: 1.6700 | logL: -180.0309 | obj: 170.5129 | constraint_violation: 4.6288e-08
Branch 45 | psi: 1.6800 | logL: -180.2073 | obj: 170.9318 | constraint_violation: 3.3354e-07
Branch 46 | psi: 1.6900 | logL: -180.5382 | obj: 171.4042 | constraint_violation: 4.0594e-08
Branch 47 | psi: 1.7000 | logL: -181.0431 | obj: 171.9302 | constraint_violation: 4.3471e-09
Branch 48 | psi: 1.7100 | logL: -181.5669 | obj: 172.5100 | constraint_violation: 1.1425e-09
Branch 49 | psi: 1.7200 | logL: -182.1670 | obj: 173.1540 | constraint_violation: 5.3292e-10
Branch 50 | psi: 1.7300 | logL: -182.8568 | obj: 173.8772 | constraint_violation: 3.5126e-10
Branch 51 | psi: 1.7400 | logL: -183.6525 | obj: 174.6999 | constraint_violation: 3.7941e-09
Branch 52 | psi: 1.7500 | logL: -184.5414 | obj: 175.6527 | constraint_violation: 4.2459e-10
Branch 53 | psi: 1.7600 | logL: -185.7106 | obj: 176.7918 | constraint_violation: 8.0248e-10
