Branch 1 | psi: 1.2400 | logL: -179.6132 | obj: 157.2593 | constraint_violation: 5.1091e-09
Branch 21 | psi: 1.4400 | logL: -176.7361 | obj: 154.1660 | constraint_violation: 2.7862e-07
Branch 22 | psi: 1.4500 | logL: -176.2568 | obj: 154.1448 | constraint_violation: 5.1244e-07
Branch 23 | psi: 1.4600 | logL: -176.5220 | obj: 154.1340 | constraint_violation: 3.4955e-07
Branch 24 | psi: 1.4700 | logL: -176.7959 | obj: 154.1411 | constraint_violation: 2.6260e-07
Branch 25 | psi: 1.4800 | logL: -176.5712 | obj: 154.1569 | constraint_violation: 5.7962e-09
Branch 26 | psi: 1.4900 | logL: -176.4899 | obj: 154.1927 | constraint_violation: 3.7675e-09
Branch 27 | psi: 1.5000 | logL: -176.8173 | obj: 154.2400 | constraint_violation: 1.1867e-09
Branch 28 | psi: 1.5100 | logL: -176.0764 | obj: 154.3059 | constraint_violation: 7.2871e-09
Branch 29 | psi: 1.5200 | logL: -176.8835 | obj: 154.3839 | constraint_violation: 7.9577e-09
Branch 30 | psi: 1.5300 | logL: -176.8007 | obj: 154.4819 | constraint_violation: 9.6208e-09
Branch 31 | psi: 1.5400 | logL: -176.8756 | obj: 154.5914 | constraint_violation: 5.9896e-08
Branch 32 | psi: 1.5500 | logL: -176.9959 | obj: 154.7194 | constraint_violation: 2.1198e-07
Branch 33 | psi: 1.5600 | logL: -176.8824 | obj: 154.8770 | constraint_violation: 1.2180e-07
Branch 34 | psi: 1.5700 | logL: -176.8982 | obj: 155.0267 | constraint_violation: 9.7674e-09
Branch 35 | psi: 1.5800 | logL: -177.0267 | obj: 155.2104 | constraint_violation: 2.0094e-07
Branch 36 | psi: 1.5900 | logL: -177.5054 | obj: 155.4042 | constraint_violation: 1.1472e-08
Branch 37 | psi: 1.6000 | logL: -177.5209 | obj: 155.6237 | constraint_violation: 3.4542e-09
Branch 38 | psi: 1.6100 | logL: -177.7647 | obj: 155.8635 | constraint_violation: 3.3495e-08
Branch 39 | psi: 1.6200 | logL: -177.9991 | obj: 156.1243 | constraint_violation: 4.5667e-08
Branch 40 | psi: 1.6300 | logL: -178.1828 | obj: 156.4099 | constraint_violation: 3.6132e-09
Branch 41 | psi: 1.6400 | logL: -178.4510 | obj: 156.7207 | constraint_violation: 6.5157e-09
Branch 42 | psi: 1.6500 | logL: -178.9266 | obj: 157.0593 | constraint_violation: 6.5736e-10
Branch 43 | psi: 1.6600 | logL: -179.2705 | obj: 157.4284 | constraint_violation: 9.6172e-09
Branch 44 | psi: 1.6700 | logL: -178.8753 | obj: 157.8321 | constraint_violation: 4.5974e-09
Branch 45 | psi: 1.6800 | logL: -179.9462 | obj: 158.2697 | constraint_violation: 1.6659e-09
Branch 46 | psi: 1.6900 | logL: -180.3239 | obj: 158.7514 | constraint_violation: 1.7210e-09
Branch 47 | psi: 1.7000 | logL: -180.6431 | obj: 159.2797 | constraint_violation: 1.8590e-10
Branch 48 | psi: 1.7100 | logL: -181.6778 | obj: 159.8637 | constraint_violation: 1.6078e-09
Branch 49 | psi: 1.7200 | logL: -182.0073 | obj: 160.5160 | constraint_violation: 1.2650e-09
Branch 50 | psi: 1.7300 | logL: -182.2789 | obj: 161.2441 | constraint_violation: 2.8364e-10
Branch 51 | psi: 1.7400 | logL: -183.6756 | obj: 162.0832 | constraint_violation: 2.1649e-09
Branch 52 | psi: 1.7500 | logL: -184.5399 | obj: 163.0414 | constraint_violation: 8.3657e-10
Branch 53 | psi: 1.7600 | logL: -184.9490 | obj: 164.1961 | constraint_violation: 1.1322e-09
