Branch 1 | psi: 1.2400 | logL: -180.1363 | obj: 171.7878 | constraint_violation: 1.1609e-09
Branch 33 | psi: 1.5600 | logL: -176.4352 | obj: 169.7438 | constraint_violation: 1.1781e-07
Branch 34 | psi: 1.5700 | logL: -176.6814 | obj: 169.8967 | constraint_violation: 5.7418e-07
Branch 35 | psi: 1.5800 | logL: -176.6629 | obj: 170.0686 | constraint_violation: 4.6516e-07
Branch 36 | psi: 1.5900 | logL: -177.0386 | obj: 170.2616 | constraint_violation: 7.9433e-06
Branch 37 | psi: 1.6000 | logL: -177.0411 | obj: 170.4683 | constraint_violation: 6.9646e-06
Branch 38 | psi: 1.6100 | logL: -177.2967 | obj: 170.7087 | constraint_violation: 5.4021e-07
Branch 39 | psi: 1.6200 | logL: -177.4103 | obj: 170.9576 | constraint_violation: 6.2338e-06
Branch 40 | psi: 1.6300 | logL: -177.5440 | obj: 171.2416 | constraint_violation: 3.4365e-07
Branch 41 | psi: 1.6400 | logL: -177.8367 | obj: 171.5401 | constraint_violation: 1.1530e-08
Branch 42 | psi: 1.6500 | logL: -178.0794 | obj: 171.8725 | constraint_violation: 3.2534e-08
Branch 43 | psi: 1.6600 | logL: -178.3947 | obj: 172.2364 | constraint_violation: 1.6669e-08
Branch 44 | psi: 1.6700 | logL: -178.7242 | obj: 172.6336 | constraint_violation: 7.3406e-09
Branch 45 | psi: 1.6800 | logL: -179.2084 | obj: 173.0689 | constraint_violation: 8.7556e-09
Branch 46 | psi: 1.6900 | logL: -179.5898 | obj: 173.5469 | constraint_violation: 4.7433e-10
Branch 47 | psi: 1.7000 | logL: -180.0916 | obj: 174.0746 | constraint_violation: 8.3629e-10
Branch 48 | psi: 1.7100 | logL: -180.5673 | obj: 174.6587 | constraint_violation: 1.9481e-09
Branch 49 | psi: 1.7200 | logL: -181.1543 | obj: 175.3113 | constraint_violation: 3.8677e-10
Branch 50 | psi: 1.7300 | logL: -181.8019 | obj: 176.0461 | constraint_violation: 7.7607e-10
Branch 51 | psi: 1.7400 | logL: -182.5425 | obj: 176.8869 | constraint_violation: 6.9663e-10
Branch 52 | psi: 1.7500 | logL: -183.4206 | obj: 177.8657 | constraint_violation: 6.9544e-10
Branch 53 | psi: 1.7600 | logL: -184.4475 | obj: 179.0381 | constraint_violation: 8.5124e-09
