Branch 1 | psi: 1.2400 | logL: -180.1228 | obj: 169.8066 | constraint_violation: 2.7424e-09
Branch 19 | psi: 1.4200 | logL: -177.1233 | obj: 166.7757 | constraint_violation: 8.5169e-10
Branch 20 | psi: 1.4300 | logL: -177.0745 | obj: 166.7213 | constraint_violation: 9.8480e-10
Branch 21 | psi: 1.4400 | logL: -177.0305 | obj: 166.6812 | constraint_violation: 7.8771e-10
Branch 22 | psi: 1.4500 | logL: -176.9619 | obj: 166.6569 | constraint_violation: 2.2585e-09
Branch 23 | psi: 1.4600 | logL: -176.9499 | obj: 166.6456 | constraint_violation: 5.8166e-10
Branch 24 | psi: 1.4700 | logL: -176.9708 | obj: 166.6510 | constraint_violation: 2.7991e-09
Branch 25 | psi: 1.4800 | logL: -176.9899 | obj: 166.6721 | constraint_violation: 3.1118e-10
Branch 26 | psi: 1.4900 | logL: -176.9389 | obj: 166.7092 | constraint_violation: 3.6365e-09
Branch 27 | psi: 1.5000 | logL: -177.0225 | obj: 166.7631 | constraint_violation: 3.9315e-09
Branch 28 | psi: 1.5100 | logL: -177.0295 | obj: 166.8328 | constraint_violation: 8.2151e-10
Branch 29 | psi: 1.5200 | logL: -177.1068 | obj: 166.9204 | constraint_violation: 1.1022e-07
Branch 30 | psi: 1.5300 | logL: -177.2112 | obj: 167.0288 | constraint_violation: 1.0442e-06
Branch 31 | psi: 1.5400 | logL: -177.2492 | obj: 167.1468 | constraint_violation: 1.0904e-06
Branch 32 | psi: 1.5500 | logL: -177.3650 | obj: 167.2843 | constraint_violation: 2.7221e-06
Branch 33 | psi: 1.5600 | logL: -177.4560 | obj: 167.4386 | constraint_violation: 9.3239e-08
Branch 34 | psi: 1.5700 | logL: -177.6323 | obj: 167.6132 | constraint_violation: 6.8270e-09
Branch 35 | psi: 1.5800 | logL: -177.7302 | obj: 167.8065 | constraint_violation: 1.1074e-06
Branch 36 | psi: 1.5900 | logL: -177.8246 | obj: 168.0117 | constraint_violation: 2.2089e-07
Branch 37 | psi: 1.6000 | logL: -178.1150 | obj: 168.2480 | constraint_violation: 2.3322e-07
Branch 38 | psi: 1.6100 | logL: -178.1067 | obj: 168.4881 | constraint_violation: 9.6649e-07
Branch 39 | psi: 1.6200 | logL: -178.4450 | obj: 168.7685 | constraint_violation: 5.2114e-08
Branch 40 | psi: 1.6300 | logL: -178.7225 | obj: 169.0605 | constraint_violation: 1.8500e-07
Branch 41 | psi: 1.6400 | logL: -178.9978 | obj: 169.3794 | constraint_violation: 5.0544e-08
Branch 42 | psi: 1.6500 | logL: -179.2269 | obj: 169.7197 | constraint_violation: 4.5740e-08
Branch 43 | psi: 1.6600 | logL: -179.6283 | obj: 170.1049 | constraint_violation: 2.0131e-07
Branch 44 | psi: 1.6700 | logL: -180.0013 | obj: 170.5106 | constraint_violation: 1.6784e-08
Branch 45 | psi: 1.6800 | logL: -180.4511 | obj: 170.9574 | constraint_violation: 3.5245e-07
Branch 46 | psi: 1.6900 | logL: -180.5316 | obj: 171.4040 | constraint_violation: 4.0440e-08
Branch 47 | psi: 1.7000 | logL: -181.0433 | obj: 171.9303 | constraint_violation: 4.3573e-09
Branch 48 | psi: 1.7100 | logL: -181.5514 | obj: 172.5095 | constraint_violation: 1.1234e-09
Branch 49 | psi: 1.7200 | logL: -182.1684 | obj: 173.1541 | constraint_violation: 5.4389e-10
Branch 50 | psi: 1.7300 | logL: -182.8558 | obj: 173.8772 | constraint_violation: 1.1900e-09
Branch 51 | psi: 1.7400 | logL: -183.6412 | obj: 174.6997 | constraint_violation: 9.1553e-10
Branch 52 | psi: 1.7500 | logL: -184.5450 | obj: 175.6528 | constraint_violation: 1.6796e-09
Branch 53 | psi: 1.7600 | logL: -185.7135 | obj: 176.7922 | constraint_violation: 1.2494e-09
