Branch 1 | psi: 1.2400 | logL: -180.0175 | obj: 169.8055 | constraint_violation: 2.4097e-09
Branch 32 | psi: 1.5500 | logL: -177.3333 | obj: 167.2836 | constraint_violation: 3.4481e-07
Branch 33 | psi: 1.5600 | logL: -177.4554 | obj: 167.4391 | constraint_violation: 2.6592e-06
Branch 34 | psi: 1.5700 | logL: -177.6934 | obj: 167.6262 | constraint_violation: 5.1504e-06
Branch 35 | psi: 1.5800 | logL: -177.7865 | obj: 167.8102 | constraint_violation: 4.4605e-07
Branch 36 | psi: 1.5900 | logL: -177.7886 | obj: 168.0149 | constraint_violation: 1.4752e-06
Branch 37 | psi: 1.6000 | logL: -178.1161 | obj: 168.2470 | constraint_violation: 8.2614e-09
Branch 38 | psi: 1.6100 | logL: -178.2611 | obj: 168.4922 | constraint_violation: 4.8436e-08
Branch 39 | psi: 1.6200 | logL: -178.4404 | obj: 168.7619 | constraint_violation: 3.5196e-07
Branch 40 | psi: 1.6300 | logL: -178.7406 | obj: 169.0617 | constraint_violation: 3.4316e-06
Branch 41 | psi: 1.6400 | logL: -178.9666 | obj: 169.3779 | constraint_violation: 6.3689e-08
Branch 42 | psi: 1.6500 | logL: -179.3408 | obj: 169.7296 | constraint_violation: 6.3560e-08
Branch 43 | psi: 1.6600 | logL: -179.6186 | obj: 170.1049 | constraint_violation: 2.0121e-07
Branch 44 | psi: 1.6700 | logL: -179.9762 | obj: 170.5065 | constraint_violation: 2.1304e-08
Branch 45 | psi: 1.6800 | logL: -180.4222 | obj: 170.9533 | constraint_violation: 1.1485e-07
Branch 46 | psi: 1.6900 | logL: -180.7931 | obj: 171.4321 | constraint_violation: 1.0719e-08
Branch 47 | psi: 1.7000 | logL: -181.0278 | obj: 171.9299 | constraint_violation: 4.3497e-09
Branch 48 | psi: 1.7100 | logL: -181.5655 | obj: 172.5101 | constraint_violation: 1.1447e-09
Branch 49 | psi: 1.7200 | logL: -182.1697 | obj: 173.1544 | constraint_violation: 5.4082e-10
Branch 50 | psi: 1.7300 | logL: -182.8582 | obj: 173.8774 | constraint_violation: 6.2563e-10
Branch 51 | psi: 1.7400 | logL: -183.6385 | obj: 174.6997 | constraint_violation: 9.3884e-10
Branch 52 | psi: 1.7500 | logL: -184.5516 | obj: 175.6532 | constraint_violation: 3.6014e-10
Branch 53 | psi: 1.7600 | logL: -185.7106 | obj: 176.7919 | constraint_violation: 7.9761e-10
