Branch 1 | psi: 1.2400 | logL: -180.0949 | obj: 169.8033 | constraint_violation: 3.1370e-09
Branch 24 | psi: 1.4700 | logL: -176.9720 | obj: 166.6511 | constraint_violation: 2.1472e-09
Branch 25 | psi: 1.4800 | logL: -176.9421 | obj: 166.6720 | constraint_violation: 3.3867e-09
Branch 26 | psi: 1.4900 | logL: -176.9753 | obj: 166.7093 | constraint_violation: 4.4470e-09
Branch 27 | psi: 1.5000 | logL: -177.0128 | obj: 166.7630 | constraint_violation: 3.9412e-09
Branch 28 | psi: 1.5100 | logL: -177.0472 | obj: 166.8340 | constraint_violation: 1.7487e-09
Branch 29 | psi: 1.5200 | logL: -177.0733 | obj: 166.9206 | constraint_violation: 1.0588e-06
Branch 30 | psi: 1.5300 | logL: -177.1909 | obj: 167.0250 | constraint_violation: 4.2136e-06
Branch 31 | psi: 1.5400 | logL: -177.2762 | obj: 167.1463 | constraint_violation: 1.1495e-07
Branch 32 | psi: 1.5500 | logL: -177.3320 | obj: 167.2843 | constraint_violation: 2.0686e-06
Branch 33 | psi: 1.5600 | logL: -177.4148 | obj: 167.4414 | constraint_violation: 4.4111e-06
Branch 34 | psi: 1.5700 | logL: -177.4170 | obj: 167.6625 | constraint_violation: 8.3859e-07
Branch 35 | psi: 1.5800 | logL: -177.7477 | obj: 167.8108 | constraint_violation: 2.2394e-06
Branch 36 | psi: 1.5900 | logL: -177.7109 | obj: 168.0084 | constraint_violation: 7.3430e-09
Branch 37 | psi: 1.6000 | logL: -178.0920 | obj: 168.2466 | constraint_violation: 4.6171e-08
Branch 38 | psi: 1.6100 | logL: -178.0585 | obj: 168.4884 | constraint_violation: 2.4883e-06
Branch 39 | psi: 1.6200 | logL: -178.7778 | obj: 168.8234 | constraint_violation: 9.2003e-08
Branch 40 | psi: 1.6300 | logL: -178.6322 | obj: 169.0579 | constraint_violation: 1.6939e-06
Branch 41 | psi: 1.6400 | logL: -179.0143 | obj: 169.3810 | constraint_violation: 1.0516e-07
Branch 42 | psi: 1.6500 | logL: -179.3377 | obj: 169.7309 | constraint_violation: 3.7454e-08
Branch 43 | psi: 1.6600 | logL: -179.6782 | obj: 170.1042 | constraint_violation: 1.3876e-07
Branch 44 | psi: 1.6700 | logL: -179.9625 | obj: 170.5022 | constraint_violation: 2.8976e-08
Branch 45 | psi: 1.6800 | logL: -180.2043 | obj: 170.9316 | constraint_violation: 3.5325e-07
Branch 46 | psi: 1.6900 | logL: -180.5306 | obj: 171.4040 | constraint_violation: 4.0580e-08
Branch 47 | psi: 1.7000 | logL: -181.0279 | obj: 171.9296 | constraint_violation: 4.3480e-09
Branch 48 | psi: 1.7100 | logL: -181.5600 | obj: 172.5097 | constraint_violation: 1.1144e-09
Branch 49 | psi: 1.7200 | logL: -182.1675 | obj: 173.1541 | constraint_violation: 5.4046e-10
Branch 50 | psi: 1.7300 | logL: -182.8579 | obj: 173.8772 | constraint_violation: 2.1236e-10
Branch 51 | psi: 1.7400 | logL: -183.6389 | obj: 174.6996 | constraint_violation: 8.0814e-10
Branch 52 | psi: 1.7500 | logL: -184.5462 | obj: 175.6528 | constraint_violation: 7.4640e-09
Branch 53 | psi: 1.7600 | logL: -185.7105 | obj: 176.7919 | constraint_violation: 1.0152e-09
