Branch 1 | psi: 1.2400 | logL: -179.8066 | obj: 158.8469 | constraint_violation: 4.1753e-09
Branch 23 | psi: 1.4600 | logL: -176.7247 | obj: 155.7697 | constraint_violation: 1.3588e-09
Branch 24 | psi: 1.4700 | logL: -176.6424 | obj: 155.7739 | constraint_violation: 7.9445e-09
Branch 25 | psi: 1.4800 | logL: -176.8116 | obj: 155.7959 | constraint_violation: 3.5467e-10
Branch 26 | psi: 1.4900 | logL: -176.9443 | obj: 155.8321 | constraint_violation: 2.7956e-09
Branch 27 | psi: 1.5000 | logL: -176.7346 | obj: 155.8813 | constraint_violation: 5.5875e-09
Branch 28 | psi: 1.5100 | logL: -176.5864 | obj: 155.9498 | constraint_violation: 1.7043e-09
Branch 29 | psi: 1.5200 | logL: -176.6758 | obj: 156.0326 | constraint_violation: 3.2478e-09
Branch 30 | psi: 1.5300 | logL: -176.7956 | obj: 156.1309 | constraint_violation: 7.8412e-10
Branch 31 | psi: 1.5400 | logL: -176.8095 | obj: 156.2496 | constraint_violation: 2.8433e-09
Branch 32 | psi: 1.5500 | logL: -176.9134 | obj: 156.3797 | constraint_violation: 1.4250e-09
Branch 33 | psi: 1.5600 | logL: -176.9232 | obj: 156.5320 | constraint_violation: 1.4678e-10
Branch 34 | psi: 1.5700 | logL: -177.1611 | obj: 156.6963 | constraint_violation: 5.5689e-09
Branch 35 | psi: 1.5800 | logL: -177.2277 | obj: 156.8817 | constraint_violation: 1.0991e-09
Branch 36 | psi: 1.5900 | logL: -177.3473 | obj: 157.0879 | constraint_violation: 1.7566e-10
Branch 37 | psi: 1.6000 | logL: -177.5104 | obj: 157.3068 | constraint_violation: 1.2534e-09
Branch 38 | psi: 1.6100 | logL: -177.8057 | obj: 157.5508 | constraint_violation: 1.4387e-10
Branch 39 | psi: 1.6200 | logL: -177.9972 | obj: 157.8178 | constraint_violation: 1.0569e-09
Branch 40 | psi: 1.6300 | logL: -178.3636 | obj: 158.1044 | constraint_violation: 1.2601e-06
Branch 41 | psi: 1.6400 | logL: -178.3538 | obj: 158.4154 | constraint_violation: 3.4151e-06
Branch 42 | psi: 1.6500 | logL: -178.8389 | obj: 158.7674 | constraint_violation: 1.0335e-06
Branch 43 | psi: 1.6600 | logL: -178.9130 | obj: 159.2073 | constraint_violation: 1.8162e-06
Branch 44 | psi: 1.6700 | logL: -179.1134 | obj: 159.5216 | constraint_violation: 5.5060e-07
Branch 45 | psi: 1.6800 | logL: -179.6067 | obj: 159.9470 | constraint_violation: 4.0713e-07
Branch 46 | psi: 1.6900 | logL: -180.0027 | obj: 160.4251 | constraint_violation: 7.8370e-10
Branch 47 | psi: 1.7000 | logL: -180.5120 | obj: 160.9448 | constraint_violation: 4.6862e-07
Branch 48 | psi: 1.7100 | logL: -181.0550 | obj: 161.5222 | constraint_violation: 4.6197e-08
Branch 49 | psi: 1.7200 | logL: -181.6274 | obj: 162.1603 | constraint_violation: 1.5964e-10
Branch 50 | psi: 1.7300 | logL: -182.1590 | obj: 162.8813 | constraint_violation: 1.3386e-10
Branch 51 | psi: 1.7400 | logL: -183.2841 | obj: 163.7065 | constraint_violation: 7.5478e-10
Branch 52 | psi: 1.7500 | logL: -183.9136 | obj: 164.6578 | constraint_violation: 7.3114e-10
Branch 53 | psi: 1.7600 | logL: -185.0217 | obj: 165.7953 | constraint_violation: 2.5274e-10
