Branch 1 | psi: 1.2400 | logL: -179.9943 | obj: 169.8096 | constraint_violation: 1.7474e-09
Branch 27 | psi: 1.5000 | logL: -177.0085 | obj: 166.7630 | constraint_violation: 3.6638e-09
Branch 28 | psi: 1.5100 | logL: -177.0367 | obj: 166.8330 | constraint_violation: 1.8815e-09
Branch 29 | psi: 1.5200 | logL: -177.0796 | obj: 166.9206 | constraint_violation: 1.0403e-06
Branch 30 | psi: 1.5300 | logL: -177.1959 | obj: 167.0253 | constraint_violation: 4.0349e-06
Branch 31 | psi: 1.5400 | logL: -177.2187 | obj: 167.1449 | constraint_violation: 8.4620e-07
Branch 32 | psi: 1.5500 | logL: -177.3618 | obj: 167.2844 | constraint_violation: 1.3818e-07
Branch 33 | psi: 1.5600 | logL: -177.4845 | obj: 167.4431 | constraint_violation: 1.8836e-06
Branch 34 | psi: 1.5700 | logL: -177.5902 | obj: 167.6132 | constraint_violation: 7.7791e-08
Branch 35 | psi: 1.5800 | logL: -177.7803 | obj: 167.8156 | constraint_violation: 7.0658e-09
Branch 36 | psi: 1.5900 | logL: -177.7318 | obj: 168.0089 | constraint_violation: 5.0361e-07
Branch 37 | psi: 1.6000 | logL: -178.1014 | obj: 168.2468 | constraint_violation: 1.6378e-07
Branch 38 | psi: 1.6100 | logL: -178.1132 | obj: 168.4883 | constraint_violation: 9.1332e-07
Branch 39 | psi: 1.6200 | logL: -178.4943 | obj: 168.7647 | constraint_violation: 4.3194e-06
Branch 40 | psi: 1.6300 | logL: -178.7346 | obj: 169.0612 | constraint_violation: 9.7336e-07
Branch 41 | psi: 1.6400 | logL: -178.9412 | obj: 169.3743 | constraint_violation: 7.3315e-07
Branch 42 | psi: 1.6500 | logL: -179.3096 | obj: 169.7269 | constraint_violation: 1.8547e-07
Branch 43 | psi: 1.6600 | logL: -179.5785 | obj: 170.0992 | constraint_violation: 1.0455e-07
Branch 44 | psi: 1.6700 | logL: -179.9837 | obj: 170.5049 | constraint_violation: 3.1137e-08
Branch 45 | psi: 1.6800 | logL: -180.2075 | obj: 170.9314 | constraint_violation: 2.4884e-07
Branch 46 | psi: 1.6900 | logL: -180.5409 | obj: 171.4040 | constraint_violation: 4.0645e-08
Branch 47 | psi: 1.7000 | logL: -181.0378 | obj: 171.9302 | constraint_violation: 4.3757e-09
Branch 48 | psi: 1.7100 | logL: -181.5521 | obj: 172.5096 | constraint_violation: 1.1212e-09
Branch 49 | psi: 1.7200 | logL: -182.1689 | obj: 173.1545 | constraint_violation: 5.4087e-10
Branch 50 | psi: 1.7300 | logL: -182.8474 | obj: 173.8770 | constraint_violation: 1.3123e-09
Branch 51 | psi: 1.7400 | logL: -183.6413 | obj: 174.6999 | constraint_violation: 9.0292e-10
Branch 52 | psi: 1.7500 | logL: -184.5483 | obj: 175.6531 | constraint_violation: 5.1392e-09
Branch 53 | psi: 1.7600 | logL: -185.7072 | obj: 176.7920 | constraint_violation: 5.6165e-09
