Branch 1 | psi: 1.2400 | logL: -180.1468 | obj: 169.8114 | constraint_violation: 7.9160e-09
Branch 21 | psi: 1.4400 | logL: -177.0084 | obj: 166.6812 | constraint_violation: 9.3010e-11
Branch 22 | psi: 1.4500 | logL: -176.9360 | obj: 166.6562 | constraint_violation: 1.9885e-09
Branch 23 | psi: 1.4600 | logL: -176.9560 | obj: 166.6454 | constraint_violation: 7.2842e-10
Branch 24 | psi: 1.4700 | logL: -176.9695 | obj: 166.6509 | constraint_violation: 3.4350e-09
Branch 25 | psi: 1.4800 | logL: -176.9467 | obj: 166.6718 | constraint_violation: 6.4659e-10
Branch 26 | psi: 1.4900 | logL: -176.9873 | obj: 166.7095 | constraint_violation: 6.2339e-10
Branch 27 | psi: 1.5000 | logL: -177.0059 | obj: 166.7630 | constraint_violation: 3.6355e-09
Branch 28 | psi: 1.5100 | logL: -177.0022 | obj: 166.8327 | constraint_violation: 7.3447e-10
Branch 29 | psi: 1.5200 | logL: -177.0889 | obj: 166.9204 | constraint_violation: 1.0184e-06
Branch 30 | psi: 1.5300 | logL: -177.1344 | obj: 167.0291 | constraint_violation: 5.7831e-08
Branch 31 | psi: 1.5400 | logL: -177.3047 | obj: 167.1486 | constraint_violation: 1.1393e-06
Branch 32 | psi: 1.5500 | logL: -177.3981 | obj: 167.2872 | constraint_violation: 2.9436e-06
Branch 33 | psi: 1.5600 | logL: -177.4413 | obj: 167.4396 | constraint_violation: 4.1520e-06
Branch 34 | psi: 1.5700 | logL: -177.7092 | obj: 167.6220 | constraint_violation: 3.8220e-09
Branch 35 | psi: 1.5800 | logL: -177.7745 | obj: 167.8131 | constraint_violation: 3.2882e-06
Branch 36 | psi: 1.5900 | logL: -177.8674 | obj: 168.0136 | constraint_violation: 4.2921e-06
Branch 37 | psi: 1.6000 | logL: -178.1133 | obj: 168.2450 | constraint_violation: 5.3710e-07
Branch 38 | psi: 1.6100 | logL: -178.1048 | obj: 168.4869 | constraint_violation: 2.3254e-06
Branch 39 | psi: 1.6200 | logL: -178.4898 | obj: 168.7649 | constraint_violation: 7.9930e-08
Branch 40 | psi: 1.6300 | logL: -178.7123 | obj: 169.0594 | constraint_violation: 1.6497e-07
Branch 41 | psi: 1.6400 | logL: -178.9853 | obj: 169.3788 | constraint_violation: 1.9595e-07
Branch 42 | psi: 1.6500 | logL: -179.3040 | obj: 169.7267 | constraint_violation: 1.1288e-08
Branch 43 | psi: 1.6600 | logL: -179.6299 | obj: 170.1022 | constraint_violation: 8.6818e-07
Branch 44 | psi: 1.6700 | logL: -180.0048 | obj: 170.5099 | constraint_violation: 1.4034e-07
Branch 45 | psi: 1.6800 | logL: -180.4245 | obj: 170.9530 | constraint_violation: 1.8462e-07
Branch 46 | psi: 1.6900 | logL: -180.5421 | obj: 171.4041 | constraint_violation: 4.0535e-08
Branch 47 | psi: 1.7000 | logL: -181.0362 | obj: 171.9300 | constraint_violation: 4.3784e-09
Branch 48 | psi: 1.7100 | logL: -181.5579 | obj: 172.5097 | constraint_violation: 1.1170e-09
Branch 49 | psi: 1.7200 | logL: -182.1683 | obj: 173.1541 | constraint_violation: 5.4501e-10
Branch 50 | psi: 1.7300 | logL: -182.8580 | obj: 173.8772 | constraint_violation: 2.0980e-09
Branch 51 | psi: 1.7400 | logL: -183.6403 | obj: 174.6997 | constraint_violation: 9.1046e-10
Branch 52 | psi: 1.7500 | logL: -184.5478 | obj: 175.6529 | constraint_violation: 2.3370e-09
Branch 53 | psi: 1.7600 | logL: -185.7056 | obj: 176.7919 | constraint_violation: 4.7137e-09
