Branch 1 | psi: 1.2400 | logL: -180.1061 | obj: 169.8045 | constraint_violation: 2.0188e-09
Branch 33 | psi: 1.5600 | logL: -177.4759 | obj: 167.4390 | constraint_violation: 8.8479e-07
Branch 34 | psi: 1.5700 | logL: -177.6715 | obj: 167.6208 | constraint_violation: 9.9838e-07
Branch 35 | psi: 1.5800 | logL: -177.7615 | obj: 167.8147 | constraint_violation: 4.4796e-07
Branch 36 | psi: 1.5900 | logL: -177.8593 | obj: 168.0123 | constraint_violation: 2.6738e-07
Branch 37 | psi: 1.6000 | logL: -178.1113 | obj: 168.2480 | constraint_violation: 2.2137e-07
Branch 38 | psi: 1.6100 | logL: -178.1010 | obj: 168.4869 | constraint_violation: 2.0788e-06
Branch 39 | psi: 1.6200 | logL: -178.4547 | obj: 168.7642 | constraint_violation: 1.5108e-07
Branch 40 | psi: 1.6300 | logL: -178.6637 | obj: 169.0621 | constraint_violation: 8.9187e-07
Branch 41 | psi: 1.6400 | logL: -178.9642 | obj: 169.3798 | constraint_violation: 2.7407e-08
Branch 42 | psi: 1.6500 | logL: -179.2787 | obj: 169.7275 | constraint_violation: 1.4442e-07
Branch 43 | psi: 1.6600 | logL: -179.6383 | obj: 170.1057 | constraint_violation: 3.7571e-07
Branch 44 | psi: 1.6700 | logL: -179.9821 | obj: 170.5049 | constraint_violation: 1.4866e-08
Branch 45 | psi: 1.6800 | logL: -180.4329 | obj: 170.9540 | constraint_violation: 2.4383e-07
Branch 46 | psi: 1.6900 | logL: -180.5287 | obj: 171.4037 | constraint_violation: 3.9914e-08
Branch 47 | psi: 1.7000 | logL: -181.0423 | obj: 171.9303 | constraint_violation: 4.3799e-09
Branch 48 | psi: 1.7100 | logL: -181.5696 | obj: 172.5099 | constraint_violation: 1.1914e-09
Branch 49 | psi: 1.7200 | logL: -182.1668 | obj: 173.1542 | constraint_violation: 5.3973e-10
Branch 50 | psi: 1.7300 | logL: -182.8557 | obj: 173.8772 | constraint_violation: 5.3441e-10
Branch 51 | psi: 1.7400 | logL: -183.6382 | obj: 174.6996 | constraint_violation: 9.3505e-10
Branch 52 | psi: 1.7500 | logL: -184.5463 | obj: 175.6528 | constraint_violation: 1.2941e-09
Branch 53 | psi: 1.7600 | logL: -185.7101 | obj: 176.7919 | constraint_violation: 7.9790e-10
