Branch 1 | psi: 1.2400 | logL: -180.3212 | obj: 162.0019 | constraint_violation: 1.3078e-09
Branch 29 | psi: 1.5200 | logL: -177.1748 | obj: 159.0920 | constraint_violation: 2.1899e-09
Branch 30 | psi: 1.5300 | logL: -177.2088 | obj: 159.1876 | constraint_violation: 1.7614e-09
Branch 31 | psi: 1.5400 | logL: -177.3891 | obj: 159.2973 | constraint_violation: 2.2561e-09
Branch 32 | psi: 1.5500 | logL: -177.4661 | obj: 159.4245 | constraint_violation: 4.7726e-09
Branch 33 | psi: 1.5600 | logL: -177.6123 | obj: 159.5679 | constraint_violation: 1.7375e-09
Branch 34 | psi: 1.5700 | logL: -177.6613 | obj: 159.7311 | constraint_violation: 2.9289e-09
Branch 35 | psi: 1.5800 | logL: -177.9748 | obj: 159.9089 | constraint_violation: 1.0755e-09
Branch 36 | psi: 1.5900 | logL: -178.0682 | obj: 160.1071 | constraint_violation: 8.8382e-10
Branch 37 | psi: 1.6000 | logL: -178.3267 | obj: 160.3265 | constraint_violation: 2.6744e-09
Branch 38 | psi: 1.6100 | logL: -178.5680 | obj: 160.5615 | constraint_violation: 3.3964e-09
Branch 39 | psi: 1.6200 | logL: -178.8148 | obj: 160.8207 | constraint_violation: 7.7574e-11
Branch 40 | psi: 1.6300 | logL: -179.1068 | obj: 161.1043 | constraint_violation: 1.2952e-10
Branch 41 | psi: 1.6400 | logL: -179.3908 | obj: 161.4111 | constraint_violation: 1.1736e-10
Branch 42 | psi: 1.6500 | logL: -179.6967 | obj: 161.7450 | constraint_violation: 4.4710e-09
Branch 43 | psi: 1.6600 | logL: -180.0885 | obj: 162.1079 | constraint_violation: 2.2398e-09
Branch 44 | psi: 1.6700 | logL: -180.4395 | obj: 162.5071 | constraint_violation: 1.9257e-10
Branch 45 | psi: 1.6800 | logL: -180.9171 | obj: 162.9388 | constraint_violation: 3.9312e-10
Branch 46 | psi: 1.6900 | logL: -181.3607 | obj: 163.4153 | constraint_violation: 2.8014e-09
Branch 47 | psi: 1.7000 | logL: -181.9461 | obj: 163.9345 | constraint_violation: 1.5500e-09
Branch 48 | psi: 1.7100 | logL: -182.4875 | obj: 164.5111 | constraint_violation: 2.9863e-10
Branch 49 | psi: 1.7200 | logL: -182.9825 | obj: 165.1807 | constraint_violation: 4.8652e-06
Branch 50 | psi: 1.7300 | logL: -183.6560 | obj: 165.8742 | constraint_violation: 1.9675e-07
Branch 51 | psi: 1.7400 | logL: -184.5124 | obj: 166.7028 | constraint_violation: 1.1548e-07
Branch 52 | psi: 1.7500 | logL: -185.3492 | obj: 167.6585 | constraint_violation: 9.5238e-11
Branch 53 | psi: 1.7600 | logL: -186.7451 | obj: 168.8112 | constraint_violation: 1.3240e-09
