Branch 1 | psi: 1.2400 | logL: -180.1173 | obj: 169.8068 | constraint_violation: 1.8500e-09
Branch 33 | psi: 1.5600 | logL: -177.4815 | obj: 167.4397 | constraint_violation: 4.7925e-06
Branch 34 | psi: 1.5700 | logL: -177.6413 | obj: 167.6198 | constraint_violation: 1.2279e-07
Branch 35 | psi: 1.5800 | logL: -177.7495 | obj: 167.8091 | constraint_violation: 3.0728e-07
Branch 36 | psi: 1.5900 | logL: -177.8508 | obj: 168.0132 | constraint_violation: 6.9957e-07
Branch 37 | psi: 1.6000 | logL: -178.1199 | obj: 168.2479 | constraint_violation: 1.9838e-07
Branch 38 | psi: 1.6100 | logL: -178.1082 | obj: 168.4884 | constraint_violation: 7.1899e-07
Branch 39 | psi: 1.6200 | logL: -178.4752 | obj: 168.7647 | constraint_violation: 9.4289e-08
Branch 40 | psi: 1.6300 | logL: -178.7300 | obj: 169.0614 | constraint_violation: 8.9163e-07
Branch 41 | psi: 1.6400 | logL: -178.9594 | obj: 169.3766 | constraint_violation: 2.6884e-08
Branch 42 | psi: 1.6500 | logL: -179.2947 | obj: 169.7289 | constraint_violation: 6.1206e-08
Branch 43 | psi: 1.6600 | logL: -179.6150 | obj: 170.1045 | constraint_violation: 2.0102e-07
Branch 44 | psi: 1.6700 | logL: -179.9972 | obj: 170.5101 | constraint_violation: 1.0306e-08
Branch 45 | psi: 1.6800 | logL: -180.4245 | obj: 170.9530 | constraint_violation: 1.0373e-07
Branch 46 | psi: 1.6900 | logL: -180.8048 | obj: 171.4338 | constraint_violation: 5.6963e-08
Branch 47 | psi: 1.7000 | logL: -181.0407 | obj: 171.9302 | constraint_violation: 4.3502e-09
Branch 48 | psi: 1.7100 | logL: -181.5671 | obj: 172.5102 | constraint_violation: 1.1330e-09
Branch 49 | psi: 1.7200 | logL: -182.1680 | obj: 173.1543 | constraint_violation: 5.4375e-10
Branch 50 | psi: 1.7300 | logL: -182.8574 | obj: 173.8774 | constraint_violation: 2.2367e-10
Branch 51 | psi: 1.7400 | logL: -183.6394 | obj: 174.6998 | constraint_violation: 9.2468e-10
Branch 52 | psi: 1.7500 | logL: -184.5521 | obj: 175.6532 | constraint_violation: 1.9486e-10
Branch 53 | psi: 1.7600 | logL: -185.7116 | obj: 176.7920 | constraint_violation: 1.0517e-09
