Branch 1 | psi: 1.2400 | logL: -180.1421 | obj: 169.8175 | constraint_violation: 1.2295e-09
Branch 27 | psi: 1.5000 | logL: -177.0067 | obj: 166.7629 | constraint_violation: 3.9879e-09
Branch 28 | psi: 1.5100 | logL: -177.0445 | obj: 166.8332 | constraint_violation: 1.2640e-09
Branch 29 | psi: 1.5200 | logL: -177.0947 | obj: 166.9206 | constraint_violation: 1.0265e-06
Branch 30 | psi: 1.5300 | logL: -177.2229 | obj: 167.0259 | constraint_violation: 4.2046e-06
Branch 31 | psi: 1.5400 | logL: -177.2981 | obj: 167.1486 | constraint_violation: 1.1386e-06
Branch 32 | psi: 1.5500 | logL: -177.2857 | obj: 167.2832 | constraint_violation: 1.0303e-06
Branch 33 | psi: 1.5600 | logL: -177.4799 | obj: 167.4395 | constraint_violation: 9.1636e-07
Branch 34 | psi: 1.5700 | logL: -177.6568 | obj: 167.6195 | constraint_violation: 1.7108e-06
Branch 35 | psi: 1.5800 | logL: -177.7874 | obj: 167.8107 | constraint_violation: 5.6935e-07
Branch 36 | psi: 1.5900 | logL: -177.7093 | obj: 168.0086 | constraint_violation: 7.4130e-07
Branch 37 | psi: 1.6000 | logL: -178.0901 | obj: 168.2441 | constraint_violation: 1.1304e-06
Branch 38 | psi: 1.6100 | logL: -178.1061 | obj: 168.4884 | constraint_violation: 8.3379e-07
Branch 39 | psi: 1.6200 | logL: -178.4672 | obj: 168.7683 | constraint_violation: 9.5426e-07
Branch 40 | psi: 1.6300 | logL: -178.7340 | obj: 169.0589 | constraint_violation: 3.0780e-07
Branch 41 | psi: 1.6400 | logL: -179.0119 | obj: 169.3816 | constraint_violation: 9.7862e-08
Branch 42 | psi: 1.6500 | logL: -179.3136 | obj: 169.7265 | constraint_violation: 1.4813e-07
Branch 43 | psi: 1.6600 | logL: -179.6324 | obj: 170.1038 | constraint_violation: 1.4946e-07
Branch 44 | psi: 1.6700 | logL: -180.0251 | obj: 170.5133 | constraint_violation: 4.4203e-08
Branch 45 | psi: 1.6800 | logL: -180.4163 | obj: 170.9527 | constraint_violation: 1.5805e-07
Branch 46 | psi: 1.6900 | logL: -180.5357 | obj: 171.4040 | constraint_violation: 4.0479e-08
Branch 47 | psi: 1.7000 | logL: -181.0367 | obj: 171.9301 | constraint_violation: 4.3650e-09
Branch 48 | psi: 1.7100 | logL: -181.5660 | obj: 172.5099 | constraint_violation: 1.1418e-09
Branch 49 | psi: 1.7200 | logL: -182.1672 | obj: 173.1541 | constraint_violation: 5.4353e-10
Branch 50 | psi: 1.7300 | logL: -182.8552 | obj: 173.8773 | constraint_violation: 1.2748e-09
Branch 51 | psi: 1.7400 | logL: -183.6395 | obj: 174.6997 | constraint_violation: 8.4232e-10
Branch 52 | psi: 1.7500 | logL: -184.5448 | obj: 175.6529 | constraint_violation: 7.7186e-09
Branch 53 | psi: 1.7600 | logL: -185.7132 | obj: 176.7920 | constraint_violation: 1.2195e-09
