Branch 1 | psi: 1.2400 | logL: -180.1092 | obj: 169.8036 | constraint_violation: 9.9390e-10
Branch 22 | psi: 1.4500 | logL: -176.9603 | obj: 166.6559 | constraint_violation: 3.6504e-09
Branch 23 | psi: 1.4600 | logL: -176.9594 | obj: 166.6455 | constraint_violation: 2.3899e-10
Branch 24 | psi: 1.4700 | logL: -176.9750 | obj: 166.6508 | constraint_violation: 3.4312e-09
Branch 25 | psi: 1.4800 | logL: -176.9626 | obj: 166.6721 | constraint_violation: 7.2192e-10
Branch 26 | psi: 1.4900 | logL: -177.0008 | obj: 166.7094 | constraint_violation: 4.3065e-09
Branch 27 | psi: 1.5000 | logL: -177.0035 | obj: 166.7633 | constraint_violation: 7.3302e-09
Branch 28 | psi: 1.5100 | logL: -177.0110 | obj: 166.8328 | constraint_violation: 1.2629e-09
Branch 29 | psi: 1.5200 | logL: -177.0663 | obj: 166.9205 | constraint_violation: 1.0443e-06
Branch 30 | psi: 1.5300 | logL: -177.1837 | obj: 167.0249 | constraint_violation: 4.0788e-06
Branch 31 | psi: 1.5400 | logL: -177.2881 | obj: 167.1481 | constraint_violation: 1.1530e-06
Branch 32 | psi: 1.5500 | logL: -177.3199 | obj: 167.2845 | constraint_violation: 1.3811e-07
Branch 33 | psi: 1.5600 | logL: -177.5362 | obj: 167.4437 | constraint_violation: 7.9889e-07
Branch 34 | psi: 1.5700 | logL: -177.6681 | obj: 167.6215 | constraint_violation: 1.3880e-06
Branch 35 | psi: 1.5800 | logL: -177.8029 | obj: 167.8112 | constraint_violation: 5.8505e-07
Branch 36 | psi: 1.5900 | logL: -177.7155 | obj: 168.0090 | constraint_violation: 2.0158e-06
Branch 37 | psi: 1.6000 | logL: -178.1202 | obj: 168.2464 | constraint_violation: 5.2792e-07
Branch 38 | psi: 1.6100 | logL: -178.1033 | obj: 168.4882 | constraint_violation: 7.3150e-07
Branch 39 | psi: 1.6200 | logL: -178.4324 | obj: 168.7619 | constraint_violation: 2.6718e-06
Branch 40 | psi: 1.6300 | logL: -178.7077 | obj: 169.0606 | constraint_violation: 3.1059e-07
Branch 41 | psi: 1.6400 | logL: -178.9883 | obj: 169.3780 | constraint_violation: 2.3091e-08
Branch 42 | psi: 1.6500 | logL: -179.3129 | obj: 169.7294 | constraint_violation: 5.8597e-07
Branch 43 | psi: 1.6600 | logL: -179.6632 | obj: 170.1047 | constraint_violation: 1.3350e-07
Branch 44 | psi: 1.6700 | logL: -180.0231 | obj: 170.5126 | constraint_violation: 9.5366e-08
Branch 45 | psi: 1.6800 | logL: -180.4464 | obj: 170.9586 | constraint_violation: 1.0911e-07
Branch 46 | psi: 1.6900 | logL: -180.5421 | obj: 171.4041 | constraint_violation: 4.0761e-08
Branch 47 | psi: 1.7000 | logL: -181.0401 | obj: 171.9303 | constraint_violation: 4.3655e-09
Branch 48 | psi: 1.7100 | logL: -181.5519 | obj: 172.5095 | constraint_violation: 1.1204e-09
Branch 49 | psi: 1.7200 | logL: -182.1682 | obj: 173.1540 | constraint_violation: 5.3315e-10
Branch 50 | psi: 1.7300 | logL: -182.8501 | obj: 173.8773 | constraint_violation: 3.0069e-10
Branch 51 | psi: 1.7400 | logL: -183.6412 | obj: 174.6997 | constraint_violation: 9.2323e-10
Branch 52 | psi: 1.7500 | logL: -184.5484 | obj: 175.6529 | constraint_violation: 3.6246e-09
Branch 53 | psi: 1.7600 | logL: -185.7119 | obj: 176.7918 | constraint_violation: 7.0492e-10
