Branch 1 | psi: 1.2400 | logL: -178.9843 | obj: 162.0450 | constraint_violation: 2.1342e-09
Branch 24 | psi: 1.4700 | logL: -176.3985 | obj: 158.7383 | constraint_violation: 2.6893e-09
Branch 25 | psi: 1.4800 | logL: -176.5809 | obj: 158.7600 | constraint_violation: 1.6265e-10
Branch 26 | psi: 1.4900 | logL: -176.2001 | obj: 158.7954 | constraint_violation: 2.0035e-09
Branch 27 | psi: 1.5000 | logL: -176.4170 | obj: 158.8423 | constraint_violation: 1.2407e-09
Branch 28 | psi: 1.5100 | logL: -176.4009 | obj: 158.9064 | constraint_violation: 1.1197e-09
Branch 29 | psi: 1.5200 | logL: -176.2693 | obj: 158.9867 | constraint_violation: 3.7256e-10
Branch 30 | psi: 1.5300 | logL: -176.2854 | obj: 159.0821 | constraint_violation: 3.9758e-10
Branch 31 | psi: 1.5400 | logL: -176.2841 | obj: 159.1960 | constraint_violation: 3.6048e-10
Branch 32 | psi: 1.5500 | logL: -176.5910 | obj: 159.3251 | constraint_violation: 7.7248e-10
Branch 33 | psi: 1.5600 | logL: -176.5877 | obj: 159.4713 | constraint_violation: 1.3174e-10
Branch 34 | psi: 1.5700 | logL: -176.9954 | obj: 159.6343 | constraint_violation: 1.3913e-10
Branch 35 | psi: 1.5800 | logL: -176.9719 | obj: 159.8154 | constraint_violation: 3.8927e-10
Branch 36 | psi: 1.5900 | logL: -177.1821 | obj: 160.0154 | constraint_violation: 4.0858e-10
Branch 37 | psi: 1.6000 | logL: -177.0283 | obj: 160.2366 | constraint_violation: 1.6288e-10
Branch 38 | psi: 1.6100 | logL: -177.6719 | obj: 160.4762 | constraint_violation: 2.9640e-10
Branch 39 | psi: 1.6200 | logL: -177.7165 | obj: 160.7407 | constraint_violation: 7.3301e-11
Branch 40 | psi: 1.6300 | logL: -178.0561 | obj: 161.0265 | constraint_violation: 8.2265e-11
Branch 41 | psi: 1.6400 | logL: -178.5240 | obj: 161.3389 | constraint_violation: 6.9767e-11
Branch 42 | psi: 1.6500 | logL: -178.7917 | obj: 161.6784 | constraint_violation: 1.0956e-09
Branch 43 | psi: 1.6600 | logL: -179.3791 | obj: 162.0693 | constraint_violation: 3.1266e-06
Branch 44 | psi: 1.6700 | logL: -179.3752 | obj: 162.4552 | constraint_violation: 1.8808e-07
Branch 45 | psi: 1.6800 | logL: -179.7393 | obj: 162.8919 | constraint_violation: 5.1434e-09
Branch 46 | psi: 1.6900 | logL: -180.1899 | obj: 163.4087 | constraint_violation: 4.1232e-06
Branch 47 | psi: 1.7000 | logL: -180.7902 | obj: 163.9065 | constraint_violation: 2.9295e-08
Branch 48 | psi: 1.7100 | logL: -181.6845 | obj: 164.4983 | constraint_violation: 7.6688e-07
Branch 49 | psi: 1.7200 | logL: -182.1545 | obj: 165.1435 | constraint_violation: 1.3775e-09
Branch 50 | psi: 1.7300 | logL: -183.0283 | obj: 165.8809 | constraint_violation: 3.1469e-09
Branch 51 | psi: 1.7400 | logL: -183.7369 | obj: 166.6967 | constraint_violation: 9.5838e-10
Branch 52 | psi: 1.7500 | logL: -184.7223 | obj: 167.6668 | constraint_violation: 2.4191e-09
Branch 53 | psi: 1.7600 | logL: -185.8581 | obj: 168.8246 | constraint_violation: 6.0232e-10
